;hirkod;hirkod_post
22828;14940767;15525703.0
22829;14935344;15096737.0
22830;14936101;15372529.0
22831;14934706;15531947.0
22832;14922423;15301470.0
22833;14908361;15452188.0
22834;14900876;15589547.0
22835;14898107;15487262.0
22836;14880153;15653660.0
22837;14875032;15606122.0
22838;14859754;15449328.0
22839;14850949;15683833.0
22840;14831800;15640340.0
22841;14782338;15299346.0
22842;14726152;15150175.0
22843;14704303;15209806.0
22844;14494383;15169838.0
22845;14470572;15338674.0
22846;14438371;15133707.0
22847;14432478;14110109.0
22848;14324687;15622300.0
22849;14315821;14693208.0
22850;13883047;15030311.0
22851;13841211;15428834.0
22852;13383182;15386132.0
22853;12908475;15310781.0
22854;13012483;14834560.0
22855;12131015;15394432.0
22856;11078852;15502866.0
22857;9573010;15568351.0
22858;15599630;15458500.0
22859;15397024;15656580.0
22860;15661885;13403914.0
22861;15589178;15518765.0
22862;15148004;15716016.0
22863;15064260;15410136.0
22864;14801461;15385219.0
22865;12848994;15469499.0
22866;15644870;15457391.0
22867;15482547;15522846.0
22868;14494229;15319757.0
22869;15687470;15539635.0
22870;15654505;15467733.0
22871;15684490;15576447.0
22872;15682979;15563814.0
22873;15681751;15417456.0
22874;15681634;15538078.0
22875;15678339;15567990.0
22876;15676683;15341136.0
22877;15675800;15567995.0
22878;15673851;15319220.0
22879;15673688;15653855.0
22880;15672774;15506815.0
22881;15670147;15351163.0
22882;15670113;15481753.0
22883;15669954;15267191.0
22884;15669271;14899138.0
22885;15668360;15035715.0
22886;15667235;14962552.0
22887;15662263;15445143.0
22888;15656488;15510457.0
22889;15647299;15323895.0
22890;15637347;15348394.0
22891;15621795;15366921.0
22892;15599552;15372119.0
22893;15595842;15384949.0
22894;15587147;15387757.0
22895;15581494;15137372.0
22896;15579290;15351767.0
22897;15578315;15348847.0
22898;15561301;15336262.0
22899;15556218;15400758.0
22900;15522210;15272392.0
22901;15517077;15359106.0
22902;15512039;15331891.0
22903;15312215;15336224.0
22904;15285267;15331952.0
22905;15226327;15294914.0
22906;15188498;15376779.0
22907;15168084;15095803.0
22908;14969099;15407654.0
22909;14873817;15365376.0
22910;14853387;15409472.0
22911;14809341;15417028.0
22912;14307390;15405657.0
22913;14223629;15340617.0
22914;13486330;15412423.0
22915;15687347;15327528.0
22916;15684219;15409290.0
22917;15679106;15415945.0
22918;15660949;15499856.0
22919;15676448;15486730.0
22920;15675113;15079904.0
22921;15672329;15234210.0
22922;15672288;15478936.0
22923;15672047;15550307.0
22924;15672091;15531502.0
22925;15668956;15529944.0
22926;15668102;15541336.0
22927;15667561;15498459.0
22928;15559802;15535849.0
22929;15664020;15527665.0
22930;15662803;15518331.0
22931;15659815;15470295.0
22932;15659752;15479856.0
22933;15657600;15250688.0
22934;15654442;14538836.0
22935;15654364;15529085.0
22936;15652911;15469650.0
22937;15651994;15093862.0
22938;15651331;15485963.0
22939;15650873;15241905.0
22940;15650524;15540973.0
22941;15643765;15541917.0
22942;15642171;15471886.0
22943;15640945;15218421.0
22944;15638250;15568236.0
22945;15636969;15545880.0
22946;15633538;15445499.0
22947;15628225;15440738.0
22948;15628810;15496896.0
22949;15626572;15471499.0
22950;15625868;15058196.0
22951;15625683;15581264.0
22952;15625117;15263690.0
22953;15624464;15557938.0
22954;15622585;15584668.0
22955;15621976;15484898.0
22956;15620768;15520848.0
22957;15605208;15644836.0
22958;15604983;15503504.0
22959;15604029;15685813.0
22960;15601041;15061131.0
22961;15600322;14557264.0
22962;15593293;15150106.0
22963;15593041;15670145.0
22964;15580391;15637200.0
22965;15575785;15605331.0
22966;15574573;15658587.0
22967;15573435;15669910.0
22968;15568627;14744981.0
22969;15568312;14994401.0
22970;15565778;15639966.0
22971;15565622;15560809.0
22972;15564035;15572713.0
22973;15558675;15667160.0
22974;15556998;15611365.0
22975;15554752;15250132.0
22976;15551373;15383245.0
22977;15550915;15558917.0
22978;15547356;15552305.0
22979;15541341;15558878.0
22980;15541375;15560221.0
22981;15535154;15553612.0
22982;15525014;15236869.0
22983;15516140;14782578.0
22984;15507331;15553143.0
22985;15506306;15491477.0
22986;15501827;15519246.0
22987;15489802;15573458.0
22988;15488839;15466382.0
22989;15467475;15573448.0
22990;15465181;15529916.0
22991;15442230;15584837.0
22992;15457898;15577605.0
22993;15454916;15661509.0
22994;15445772;15459466.0
22995;15437472;13825575.0
22996;15437008;14835452.0
22997;15426378;15672888.0
22998;15425754;15409286.0
22999;15423594;15505018.0
23000;15420718;15524786.0
23001;15404320;15440998.0
23002;15399595;15319643.0
23003;15352663;15366509.0
23004;15348229;15562275.0
23005;15332488;15336536.0
23006;15331113;14865814.0
23007;15223960;15418444.0
23008;15326998;15478281.0
23009;15314879;15505247.0
23010;15292533;15415020.0
23011;15258231;14958982.0
23012;15256623;15385936.0
23013;15256165;15432619.0
23014;15249180;15576157.0
23015;15241532;15499183.0
23016;15185443;15468852.0
23017;15225789;15392078.0
23018;15209913;15592337.0
23019;15201206;15153519.0
23020;15190211;15672288.0
23021;15188361;15332184.0
23022;15178480;15640734.0
23023;15143573;15430872.0
23024;15117719;13499601.0
23025;15093067;15191276.0
23026;15049447;15639171.0
23027;15035434;15594740.0
23028;15031390;15436756.0
23029;14980668;15503282.0
23030;14966141;15576553.0
23031;14961738;15384140.0
23032;14953361;14720475.0
23033;14919803;15489035.0
23034;14900638;15350421.0
23035;14891810;15357077.0
23036;14736034;15357565.0
23037;14626255;15200794.0
23038;13985627;15385413.0
23039;13838295;15338859.0
23040;13629574;15419103.0
23041;13622056;14979741.0
23042;12323817;15391795.0
23043;12202742;15317241.0
23044;11876657;14631344.0
23045;15638706;15504732.0
23046;15608989;15088099.0
23047;14954650;15528130.0
23048;15659199;15530364.0
23049;15024717;15571282.0
23050;15674621;15440876.0
23051;15671576;15547851.0
23052;15644836;15479264.0
23053;15612458;15417719.0
23054;15583645;15554327.0
23055;15565097;15468993.0
23056;15560500;15519147.0
23057;15493097;15579937.0
23058;15424705;15294775.0
23059;15459682;15549317.0
23060;15225629;15542138.0
23061;14689229;15563020.0
23062;14391964;15608989.0
23063;13683330;15677803.0
23064;15605124;15601980.0
23065;15564810;15305676.0
23066;15553202;15634429.0
23067;15623360;15624426.0
23068;15610434;15539730.0
23069;15596642;15530452.0
23070;15584869;15539669.0
23071;15555356;15421149.0
23072;15136377;15663784.0
23073;14985211;15317557.0
23074;15672414;15536613.0
23075;15669908;15668641.0
23076;15667794;15625164.0
23077;15634082;15678263.0
23078;15626230;15628529.0
23079;15578585;15103104.0
23080;15554344;15651324.0
23081;15512265;15186027.0
23082;15479384;15620110.0
23083;15476808;15208109.0
23084;14965646;15638927.0
23085;14851137;15398225.0
23086;15472258;15408662.0
23087;15510434;15453373.0
23088;15634957;15476128.0
23089;15633070;15079950.0
23090;15624302;15563629.0
23091;15543400;15544978.0
23092;15235130;15532976.0
23093;15076318;12973698.0
23094;15686605;15423166.0
23095;15682717;14607921.0
23096;15159818;15567405.0
23097;15666905;15606172.0
23098;15644455;15582709.0
23099;15622805;14783650.0
23100;15607822;15649745.0
23101;15579747;15667026.0
23102;15534064;15603594.0
23103;15441962;15651996.0
23104;15088694;15639806.0
23105;14980587;15589281.0
23106;15686490;15406904.0
23107;15676363;15334150.0
23108;15669366;15347721.0
23109;15623115;15267687.0
23110;15623073;15419474.0
23111;15586331;15415061.0
23112;15564920;15281655.0
23113;15452903;15269384.0
23114;15348226;15529463.0
23115;14986304;15540255.0
23116;15634249;15546176.0
23117;15564803;15402642.0
23118;15526019;15031002.0
23119;15573121;15500795.0
23120;15663085;15508759.0
23121;15387362;15456500.0
23122;15043326;15191185.0
23123;15684993;15377834.0
23124;15682421;15169007.0
23125;15681905;15577689.0
23126;15679952;15556202.0
23127;15679163;15131975.0
23128;15678252;15554006.0
23129;15673988;15533414.0
23130;15669685;15314496.0
23131;15668534;15557494.0
23132;15664823;15530586.0
23133;15663111;15538351.0
23134;15662722;15529670.0
23135;15661465;15191274.0
23136;15655156;15651286.0
23137;15638732;15254342.0
23138;15637831;15355161.0
23139;15635388;15578330.0
23140;15633537;15679362.0
23141;15633310;14978689.0
23142;15623053;15521188.0
23143;15620370;14553574.0
23144;15618425;15661376.0
23145;15506344;15578920.0
23146;15603039;15389636.0
23147;15592508;15204876.0
23148;15589040;15476066.0
23149;15585332;15330764.0
23150;15573943;13470135.0
23151;15570946;15433380.0
23152;15562912;15533733.0
23153;15559408;15363409.0
23154;15554522;15220812.0
23155;15554476;14389651.0
23156;15552591;15624674.0
23157;15552150;15545545.0
23158;15551915;15653046.0
23159;15539889;15323854.0
23160;15519722;11211884.0
23161;15503807;15594590.0
23162;15503504;15423758.0
23163;15496859;15338655.0
23164;15477676;15617047.0
23165;15474117;15617075.0
23166;15464572;15484585.0
23167;15443984;15522765.0
23168;15399322;15114290.0
23169;15386920;15471106.0
23170;15357533;15527647.0
23171;15349148;15490153.0
23172;15321906;15510261.0
23173;15320621;14979113.0
23174;15320002;15537925.0
23175;15298162;15528122.0
23176;15200011;15590000.0
23177;15204975;15684680.0
23178;15196122;14853465.0
23179;15170884;13792756.0
23180;15119269;15674310.0
23181;15049416;14691502.0
23182;15030491;15563025.0
23183;14999898;15086852.0
23184;14834107;14970995.0
23185;14464261;15575007.0
23186;14414094;14575479.0
23187;14388426;15467416.0
23188;14154486;15215976.0
23189;11595662;15572482.0
23190;15123418;15534522.0
23191;15583474;15461870.0
23192;15685505;15172071.0
23193;15686164;15217963.0
23194;15685813;15600083.0
23195;15685100;15598390.0
23196;15684850;14974548.0
23197;15684702;14908651.0
23198;15684176;15048155.0
23199;15684120;15501582.0
23200;15683973;15573377.0
23201;15679867;12911030.0
23202;15679514;15474865.0
23203;15677953;15302673.0
23204;15676618;15285801.0
23205;15675917;15351877.0
23206;15675708;14902996.0
23207;15675098;15434195.0
23208;15674797;15639495.0
23209;15674129;15239664.0
23210;15673056;15684632.0
23211;15671191;15336407.0
23212;15668878;15083529.0
23213;15668313;15239534.0
23214;15668037;15464385.0
23215;15667690;15463693.0
23216;15666358;15441964.0
23217;15638716;15464226.0
23218;15666463;15581466.0
23219;15666009;15240826.0
23220;15665981;15350266.0
23221;15665525;15381609.0
23222;15665198;11382492.0
23223;15663459;15580682.0
23224;15663325;15559579.0
23225;15658424;15505494.0
23226;15654524;15670426.0
23227;15654431;15641877.0
23228;15653205;15618621.0
23229;15653050;15653850.0
23230;15651964;15624817.0
23231;15650892;15594640.0
23232;15651315;15495429.0
23233;15649812;15606332.0
23234;15649478;15402981.0
23235;15648489;15475040.0
23236;15648410;15572715.0
23237;15647879;15512341.0
23238;15647631;15567422.0
23239;15647288;15407285.0
23240;15647274;15671856.0
23241;15644810;15633248.0
23242;15644454;15567140.0
23243;15643920;15638470.0
23244;15643262;15589650.0
23245;15643248;15567490.0
23246;15642323;15381651.0
23247;15641744;15561982.0
23248;15633863;15641465.0
23249;15629908;15679880.0
23250;15629876;15670436.0
23251;15628982;15516386.0
23252;15628792;15532866.0
23253;15628404;15666615.0
23254;15627559;14666849.0
23255;15627369;15095754.0
23256;15625988;15515935.0
23257;15625053;15483300.0
23258;15624680;15068407.0
23259;15623675;15492008.0
23260;15623652;15580146.0
23261;15623068;15573460.0
23262;15618000;14700382.0
23263;15617268;10730492.0
23264;15615772;14353337.0
23265;15611845;15556208.0
23266;15610823;15540160.0
23267;15610735;15187250.0
23268;15605041;15219684.0
23269;15604926;15473813.0
23270;15604327;15608777.0
23271;15604363;15381758.0
23272;15603238;15388730.0
23273;15600708;15405803.0
23274;15600663;15525438.0
23275;15600499;15496572.0
23276;15594890;15472336.0
23277;15595803;15340310.0
23278;15591750;15676616.0
23279;15593694;14815375.0
23280;15510627;15498345.0
23281;15589677;13256864.0
23282;15588777;15504777.0
23283;15583385;14940929.0
23284;15583305;13936075.0
23285;15581926;15465790.0
23286;15580088;14999984.0
23287;15579556;15704447.0
23288;15579254;15404658.0
23289;15575705;15257245.0
23290;15574196;15652594.0
23291;15568351;15551519.0
23292;15567396;14901332.0
23293;15565697;13437677.0
23294;15563883;15705996.0
23295;15558815;14072766.0
23296;15557770;15419286.0
23297;15557017;15408125.0
23298;15556512;14756042.0
23299;15555534;15525233.0
23300;15554849;15562021.0
23301;15548075;15211723.0
23302;15544528;15617680.0
23303;15543334;15541918.0
23304;15542699;14916138.0
23305;15531361;15597021.0
23306;15527448;15428877.0
23307;15524743;14993004.0
23308;15519017;15428856.0
23309;15518132;15675349.0
23310;15512178;15478475.0
23311;15509112;15428902.0
23312;15504475;15084800.0
23313;15500206;15431402.0
23314;15496818;15242975.0
23315;15492220;15601707.0
23316;15489052;14901228.0
23317;15487756;13087524.0
23318;15487274;15532322.0
23319;15486160;15433458.0
23320;15485197;15367884.0
23321;15475974;15393927.0
23322;15469494;14278809.0
23323;15469426;15476033.0
23324;15465568;13373294.0
23325;15465220;15336220.0
23326;15460286;15324685.0
23327;15458223;15064725.0
23328;15455315;15273346.0
23329;15446352;15586853.0
23330;15443381;15088258.0
23331;15442558;14971599.0
23332;15440029;15394424.0
23333;15437908;15681095.0
23334;15437746;15601604.0
23335;15434304;14709920.0
23336;15431934;15540926.0
23337;15428903;12819325.0
23338;15419119;14927881.0
23339;15419079;15598376.0
23340;15416962;15183427.0
23341;15416884;15578045.0
23342;15415668;14254477.0
23343;15414572;15552699.0
23344;15409737;15186727.0
23345;15400454;15055541.0
23346;15390592;15025653.0
23347;15377465;15661561.0
23348;15371825;15447430.0
23349;15364065;15199528.0
23350;15360612;15420789.0
23351;15357031;15382374.0
23352;15352212;15522333.0
23353;15335472;15671243.0
23354;15331108;15056918.0
23355;15309193;15524279.0
23356;15299114;14990536.0
23357;15297191;15668590.0
23358;15295365;15402406.0
23359;15294368;15409367.0
23360;15256577;15622775.0
23361;15256380;15578294.0
23362;15243522;15249877.0
23363;15241112;15251480.0
23364;15240507;15666913.0
23365;15240244;15653479.0
23366;15219260;15398566.0
23367;15198806;14501021.0
23368;15145190;15400483.0
23369;15138009;15391343.0
23370;15135214;12294919.0
23371;15132052;15416259.0
23372;15095009;15437793.0
23373;15093733;15459774.0
23374;15091513;15492825.0
23375;15089235;13945498.0
23376;15050621;15540544.0
23377;15049678;15654442.0
23378;15010000;15666009.0
23379;15001422;15358739.0
23380;14982530;15055287.0
23381;14968487;15313913.0
23382;14955263;15684251.0
23383;14912226;15653202.0
23384;14829015;15610388.0
23385;14827864;15684534.0
23386;14812704;14645389.0
23387;14766686;15089480.0
23388;14740624;15605208.0
23389;14717386;15537208.0
23390;14696261;15538617.0
23391;14668433;15550900.0
23392;14499534;5795829.0
23393;14479201;15377022.0
23394;14421471;15037380.0
23395;14396198;14906567.0
23396;14103164;14949281.0
23397;14027286;15596894.0
23398;14026118;15637378.0
23399;13942974;15579375.0
23400;13425792;15367720.0
23401;13286760;15054935.0
23402;12974920;15647354.0
23403;12808858;15654485.0
23404;15669551;15543221.0
23405;15606383;15365002.0
23406;15121887;15401759.0
23407;15622022;15341877.0
23408;15409632;14359139.0
23409;15150251;15644511.0
23410;14925664;15407088.0
23411;15684038;15499240.0
23412;15664969;15537017.0
23413;15657370;15642715.0
23414;15654583;15480926.0
23415;15399910;15230000.0
23416;15302709;14128938.0
23417;14938946;15503673.0
23418;14737648;15390366.0
23419;15572247;15700653.0
23420;14606585;15663251.0
23421;14174977;15299649.0
23422;14500793;15469973.0
23423;15513214;15403442.0
23424;15622082;15480879.0
23425;15613861;15675249.0
23426;15562120;15672759.0
23427;15561424;14867355.0
23428;15555533;15299998.0
23429;15522619;15382656.0
23430;14994181;15410119.0
23431;15682224;14690027.0
23432;15661356;15320216.0
23433;15660008;15408421.0
23434;15658165;15566012.0
23435;15655062;15466943.0
23436;15652859;14871144.0
23437;15634120;11322961.0
23438;15632009;15300558.0
23439;15625999;15581655.0
23440;15590799;15135732.0
23441;15590198;15645450.0
23442;15551341;15588148.0
23443;15541195;15422316.0
23444;15533491;15442941.0
23445;15522753;14553119.0
23446;15338778;15647155.0
23447;11581841;15692668.0
23448;15681122;15411357.0
23449;15675685;15671421.0
23450;15658531;15661397.0
23451;15636827;11793136.0
23452;15623312;15726904.0
23453;15620480;14554126.0
23454;15607716;15621770.0
23455;15565834;15710462.0
23456;15513379;15724739.0
23457;14576510;14321330.0
23458;15654695;13228469.0
23459;15572775;15239676.0
23460;15680533;14936559.0
23461;15679560;15722509.0
23462;15678650;13462360.0
23463;15666614;15689047.0
23464;15661348;14695338.0
23465;15631710;15494424.0
23466;15607356;15359937.0
23467;15593137;15533151.0
23468;15560741;15689561.0
23469;15432792;15180404.0
23470;15511036;15463432.0
23471;15444533;15472713.0
23472;15403247;14851120.0
23473;15370318;15162850.0
23474;15328430;15574481.0
23475;15055939;15687767.0
23476;15687599;15546660.0
23477;15684572;15094701.0
23478;15683491;15477473.0
23479;15678221;15503704.0
23480;15678148;15633009.0
23481;15677781;15503735.0
23482;15662728;13968650.0
23483;15661417;15426079.0
23484;15659399;15416580.0
23485;15658455;15337649.0
23486;15657790;14480276.0
23487;15652877;15503195.0
23488;15651484;15474497.0
23489;15648570;10830425.0
23490;15648170;15614970.0
23491;15647646;15420293.0
23492;15596000;15354702.0
23493;15638018;15412664.0
23494;15629475;15281651.0
23495;15624608;15528526.0
23496;15623955;15278111.0
23497;15617387;15246694.0
23498;15616046;15528630.0
23499;15612842;15560796.0
23500;15608812;15562087.0
23501;15608522;15049805.0
23502;15608500;15258231.0
23503;15594476;15006663.0
23504;15579763;15654372.0
23505;15579347;12878608.0
23506;15576506;15632741.0
23507;15549994;15501949.0
23508;15547939;14885539.0
23509;15547397;15416052.0
23510;15542408;15404410.0
23511;15526921;15498383.0
23512;15523770;15476206.0
23513;15523690;15401632.0
23514;15516946;15394176.0
23515;15511108;15493007.0
23516;15508506;15244550.0
23517;15500821;15178123.0
23518;15497346;15538423.0
23519;15471593;15135660.0
23520;15448256;15665696.0
23521;15445256;15316995.0
23522;15436630;15355904.0
23523;15433466;15657802.0
23524;15432762;15363973.0
23525;15394218;15619284.0
23526;15388565;15625375.0
23527;15366317;14545529.0
23528;15342432;15668865.0
23529;15281167;15446131.0
23530;15271641;15500578.0
23531;15270550;14659989.0
23532;15270501;15687347.0
23533;15255188;15343106.0
23534;15251305;15014199.0
23535;15163461;15362756.0
23536;15162531;15527845.0
23537;15159247;14265684.0
23538;15148178;14103164.0
23539;15133453;15428069.0
23540;15125261;15217430.0
23541;15087987;15071554.0
23542;15078847;14781210.0
23543;14765373;15574573.0
23544;14443063;15446162.0
23545;14411356;15524753.0
23546;14196519;15683942.0
23547;14143455;15388189.0
23548;14077586;15524620.0
23549;12719305;15535123.0
23550;15680920;14629248.0
23551;15648008;15442230.0
23552;15631020;15574808.0
23553;15620834;15722700.0
23554;15421193;15635688.0
23555;15170835;15246160.0
23556;13909125;14908091.0
23557;13909140;15687357.0
23558;13909048;15146312.0
23559;12938180;15140876.0
23560;15626137;15496546.0
23561;15601814;15497360.0
23562;15564773;15389117.0
23563;15118550;15232257.0
23564;15644908;15544528.0
23565;15442754;14854076.0
23566;15686791;15361575.0
23567;15669696;15213638.0
23568;15639816;15262624.0
23569;15603978;15344176.0
23570;15593056;15052219.0
23571;15574620;15437196.0
23572;15557571;15548433.0
23573;15482522;15072708.0
23574;15374499;14976999.0
23575;15633542;15425086.0
23576;15674343;15236810.0
23577;15220742;15206891.0
23578;15670535;15670747.0
23579;15669928;15447935.0
23580;15669210;12925136.0
23581;15659686;15513450.0
23582;15474960;14976658.0
23583;15635964;15537344.0
23584;15635510;14593249.0
23585;15632687;15487914.0
23586;15630081;14977071.0
23587;15624345;15524994.0
23588;15619057;15526771.0
23589;15614566;14757105.0
23590;15610907;15371837.0
23591;15541891;15508684.0
23592;15537430;15376157.0
23593;15524552;15647441.0
23594;15518419;15726818.0
23595;15482528;15092969.0
23596;15449816;15640755.0
23597;15432179;15255993.0
23598;15394424;14331641.0
23599;14866208;15662078.0
23600;12846831;15317977.0
23601;15534168;15221254.0
23602;15620746;15529187.0
23603;15687520;15624810.0
23604;15641428;15587585.0
23605;15577771;15622522.0
23606;15482434;15418464.0
23607;15687009;15357570.0
23608;15686099;15496954.0
23609;15685938;15493703.0
23610;15685853;15460880.0
23611;15685411;15654293.0
23612;15685437;15585910.0
23613;15685383;15655077.0
23614;15685326;15508466.0
23615;15684813;15402999.0
23616;15684502;15387952.0
23617;15684350;15490752.0
23618;15683875;14911206.0
23619;15683856;15641269.0
23620;15682725;13644559.0
23621;15682491;15023364.0
23622;15682416;15559924.0
23623;15682095;15676818.0
23624;15682004;15300875.0
23625;15681860;15669277.0
23626;15681727;15662446.0
23627;15681471;15444365.0
23628;15681245;15464448.0
23629;15681095;15514324.0
23630;15680835;15524654.0
23631;15680556;15501929.0
23632;15672347;15574743.0
23633;15679585;15675015.0
23634;15678985;15531460.0
23635;15678685;14765373.0
23636;15678680;14862272.0
23637;15678644;14851524.0
23638;15678638;15531486.0
23639;15678348;14910348.0
23640;15678092;15562068.0
23641;15637275;14307390.0
23642;15677803;15639059.0
23643;15677819;15511116.0
23644;15677566;15238443.0
23645;15677152;15010000.0
23646;15676165;15584361.0
23647;15675294;11542436.0
23648;15674118;15515738.0
23649;15673769;15371885.0
23650;15673746;15576792.0
23651;15673722;15504963.0
23652;15673684;15436777.0
23653;15669874;15098128.0
23654;15673529;15681634.0
23655;15673321;15504858.0
23656;15672479;15678007.0
23657;15672131;14294622.0
23658;15672011;15465284.0
23659;15671623;15239624.0
23660;15671081;15161461.0
23661;15670891;15459143.0
23662;15670593;13658184.0
23663;15669878;14972156.0
23664;15669849;15472606.0
23665;15669661;15472764.0
23666;15669545;15472672.0
23667;15669515;15680434.0
23668;15669423;14972216.0
23669;15669384;15567236.0
23670;15669354;15675801.0
23671;15666339;15567432.0
23672;15666181;15566624.0
23673;15665665;15566135.0
23674;15665610;15548733.0
23675;15665190;15675755.0
23676;15664641;15502209.0
23677;15664236;15318014.0
23678;15663578;15652274.0
23679;15662319;15607336.0
23680;15661509;15566422.0
23681;15661475;14596403.0
23682;15661436;15368623.0
23683;15654383;15342223.0
23684;15635969;13253856.0
23685;15635464;15178149.0
23686;15659739;15222097.0
23687;15659122;15388091.0
23688;15659034;15337538.0
23689;15658928;15386745.0
23690;15658883;15491626.0
23691;15658838;15398722.0
23692;15658627;15004007.0
23693;15620952;15538675.0
23694;15658431;15573652.0
23695;15657471;15289185.0
23696;15654035;15312214.0
23697;15657344;15312196.0
23698;15581210;14536802.0
23699;15656135;15312240.0
23700;15655854;15670573.0
23701;15655819;15709107.0
23702;15655421;14614229.0
23703;15654832;15622158.0
23704;15653945;15210021.0
23705;15653874;15387895.0
23706;15653723;15620125.0
23707;15653336;15542898.0
23708;15652693;15655563.0
23709;15652546;15052790.0
23710;15652418;15551698.0
23711;15651812;15492344.0
23712;15651587;14273518.0
23713;15651223;15398953.0
23714;15651168;15389091.0
23715;15651154;15520573.0
23716;15650535;15608261.0
23717;15650502;15358453.0
23718;15649465;15341464.0
23719;15649115;14948680.0
23720;15649020;15654309.0
23721;15648851;15437523.0
23722;15648797;15661434.0
23723;15648775;15578391.0
23724;15647638;15689037.0
23725;15635860;15337124.0
23726;15646771;15654264.0
23727;15646445;15358018.0
23728;15646387;15644242.0
23729;15645561;15471671.0
23730;15645191;13469861.0
23731;15644992;15145009.0
23732;15644858;15449010.0
23733;15644813;15439018.0
23734;15644753;11830445.0
23735;15644007;10891176.0
23736;15643898;15316670.0
23737;15643498;15684366.0
23738;15642765;15645888.0
23739;15641052;14968713.0
23740;15639821;15687301.0
23741;15639531;15661767.0
23742;15638368;14913329.0
23743;15636902;15022956.0
23744;15636730;15671990.0
23745;15636252;15558070.0
23746;15611629;15725172.0
23747;15635147;15044662.0
23748;15634498;15598806.0
23749;15634435;15415920.0
23750;15634397;15407056.0
23751;15634074;15631332.0
23752;15634128;14675646.0
23753;15633985;14494779.0
23754;15633151;15579686.0
23755;15633081;14097028.0
23756;15632383;14933938.0
23757;15632333;15543287.0
23758;15630448;15406640.0
23759;15628134;15677494.0
23760;15627783;14773417.0
23761;15627556;14825993.0
23762;15627322;12439602.0
23763;15627157;15564990.0
23764;15626823;15403427.0
23765;15626765;15240841.0
23766;15626320;15617883.0
23767;15625252;14378463.0
23768;15622118;15616727.0
23769;15624573;15647413.0
23770;15624566;15667031.0
23771;15624034;15667042.0
23772;15623651;15441894.0
23773;15613796;15457499.0
23774;15622018;15317110.0
23775;15620119;14182346.0
23776;15620064;15266102.0
23777;15620030;15545992.0
23778;15619978;15532197.0
23779;15619681;15629493.0
23780;15618765;15341301.0
23781;15618520;15485098.0
23782;15618195;14015729.0
23783;15618065;15679514.0
23784;15586771;15390592.0
23785;15617566;14151186.0
23786;15617547;14916450.0
23787;15616483;15534434.0
23788;15615396;15558601.0
23789;15614144;14309319.0
23790;15612477;14556470.0
23791;15610885;12938180.0
23792;15610492;15476342.0
23793;15610468;14620753.0
23794;15610345;15506871.0
23795;15610103;15564122.0
23796;15609821;15357580.0
23797;15609492;15479306.0
23798;15609336;14357883.0
23799;15606387;15658637.0
23800;15606172;15185443.0
23801;15603932;15509594.0
23802;15601891;14869914.0
23803;15601690;13942619.0
23804;15601100;13157219.0
23805;15601078;15500029.0
23806;15600289;15600286.0
23807;15600208;15303556.0
23808;15599644;15303386.0
23809;15599588;15303633.0
23810;15599460;15303514.0
23811;15599244;15303472.0
23812;15599023;15393060.0
23813;15598987;15518536.0
23814;15596734;15530897.0
23815;15597499;15637173.0
23816;15597062;15227690.0
23817;15596963;15606570.0
23818;15596252;15509746.0
23819;15595726;15543085.0
23820;15595335;14424172.0
23821;15595221;15511604.0
23822;15594621;15060662.0
23823;15593540;14716828.0
23824;15593259;13338350.0
23825;15592805;15342232.0
23826;15591290;13974835.0
23827;15591188;15544338.0
23828;15590981;15467913.0
23829;15590046;12689700.0
23830;15589366;15452719.0
23831;15586734;14988093.0
23832;15586238;15502043.0
23833;15584361;12571639.0
23834;15583600;15553691.0
23835;15581861;15601769.0
23836;15582709;14876006.0
23837;15581158;15546399.0
23838;15581064;15670433.0
23839;15580850;15662233.0
23840;15580460;15607701.0
23841;15580456;15602202.0
23842;15579310;15665360.0
23843;15578901;14937431.0
23844;15578669;15631904.0
23845;15578689;15094746.0
23846;15578398;15312737.0
23847;15575740;15655428.0
23848;15573533;15408824.0
23849;15573408;15292216.0
23850;15572971;15353067.0
23851;15572119;15369654.0
23852;15571690;15326547.0
23853;15571301;15589711.0
23854;15569239;15683122.0
23855;15567084;15393449.0
23856;15566794;15680498.0
23857;15566350;15680475.0
23858;15565982;15680513.0
23859;15565881;14052901.0
23860;15565807;15405940.0
23861;15564445;15689348.0
23862;15564195;15439501.0
23863;15562944;15464548.0
23864;15562844;15442410.0
23865;15390389;15191218.0
23866;15562206;14464261.0
23867;15561931;15099144.0
23868;15561921;15604727.0
23869;15560188;15597095.0
23870;15558065;15678431.0
23871;15555682;14749247.0
23872;15554660;15487265.0
23873;15554458;15499203.0
23874;15550016;15145256.0
23875;15548531;15371101.0
23876;15546798;14571471.0
23877;15546321;15350317.0
23878;15540736;15470517.0
23879;15540313;15575918.0
23880;15538582;15013342.0
23881;15536104;15492455.0
23882;15534161;15225212.0
23883;15531308;15388504.0
23884;15530536;15296579.0
23885;15525968;15215031.0
23886;15525761;15418816.0
23887;15525219;15538176.0
23888;15524136;15537831.0
23889;15523671;15548468.0
23890;15522333;15497185.0
23891;15519938;15517784.0
23892;15361719;14121979.0
23893;15517327;15342097.0
23894;15516609;14969831.0
23895;15514052;14944289.0
23896;15479772;14810170.0
23897;15512299;15579914.0
23898;15495718;15576615.0
23899;15510241;15526588.0
23900;15507351;15556654.0
23901;15505494;15460706.0
23902;15504029;14495872.0
